date,new_cases,new_deaths,new_recoveries,total_cases,total_deaths,total_recoveries,active_cases,tests_conducted,positivity_rate,vaccinations_daily
2023-10-16,0,0,0,429687719,2533409,408203333,18950976,0,,0
2023-10-17,5983,11,5684,429693703,2533420,408209018,18951264,39836,7.52,0
2023-10-18,0,0,0,429693703,2533420,408209018,18951264,0,,25968
2023-10-19,0,0,0,429693703,2533420,408209018,18951264,0,,83668
2023-10-20,0,0,0,429693703,2533420,408209018,18951264,0,,0
2023-10-21,0,0,0,429693703,2533420,408209018,18951264,0,,0
2023-10-22,0,0,0,429693703,2533420,408209018,18951264,0,,40842
2023-10-23,0,0,0,429693703,2533420,408209018,18951264,0,,0
2023-10-24,8559,15,8131,429702262,2533436,408217149,18951676,94813,7.25,0
2023-10-25,0,0,0,429702262,2533436,408217149,18951676,0,,0
2023-10-26,0,0,0,429702262,2533436,408217149,18951676,0,,0
2023-10-27,7356,13,6988,429709618,2533450,408224137,18952030,65547,11.02,34458
2023-10-28,0,0,0,429709618,2533450,408224137,18952030,0,,0
2023-10-29,0,0,0,429709618,2533450,408224137,18952030,0,,0
2023-10-30,5199,9,4939,429714818,2533459,408229077,18952281,75911,6.84,0
2023-10-31,0,0,0,429714818,2533459,408229077,18952281,0,,7480
2023-11-01,9130,16,8673,429723949,2533476,408237751,18952721,96497,8.84,4891
2023-11-02,3389,6,3220,429727339,2533482,408240972,18952884,31044,12.98,21800
2023-11-03,0,0,0,429727339,2533482,408240972,18952884,0,,42192
2023-11-04,10786,19,10247,429738125,2533501,408251219,18953404,112280,6.93,19631
2023-11-05,0,0,0,429738125,2533501,408251219,18953404,0,,22679
2023-11-06,3710,6,3525,429741836,2533508,408254744,18953583,44608,7.84,0
2023-11-07,1496,2,1421,429743333,2533510,408256166,18953655,10053,11.2,2511
2023-11-08,6508,11,6183,429749842,2533522,408262350,18953969,65096,15.64,23975
2023-11-09,7807,13,7417,429757650,2533536,408269767,18954346,71203,19.58,36447
2023-11-10,160,0,152,429757810,2533536,408269919,18954353,2195,9.58,0
2023-11-11,0,0,0,429757810,2533536,408269919,18954353,0,,0
2023-11-12,2300,4,2185,429760110,2533540,408272104,18954464,23748,11.51,0
2023-11-13,0,0,0,429760110,2533540,408272104,18954464,0,,26820
2023-11-14,10067,17,9563,429770177,2533558,408281668,18954950,111305,11.85,51694
2023-11-15,682,1,648,429770860,2533559,408282317,18954983,4214,9.8,0
2023-11-16,0,0,0,429770860,2533559,408282317,18954983,0,,45398
2023-11-17,923,1,877,429771783,2533561,408283194,18955027,5936,7.25,6174
2023-11-18,0,0,0,429771783,2533561,408283194,18955027,0,,0
2023-11-19,0,0,0,429771783,2533561,408283194,18955027,0,,0
2023-11-20,6002,10,5702,429777785,2533571,408288896,18955317,53531,15.66,37330
2023-11-21,0,0,0,429777785,2533571,408288896,18955317,0,,16278
2023-11-22,0,0,0,429777785,2533571,408288896,18955317,0,,113791
2023-11-23,2683,4,2549,429780469,2533576,408291445,18955446,27043,17.44,0
2023-11-24,5928,10,5632,429786397,2533586,408297078,18955732,54500,8.6,25905
2023-11-25,3594,6,3415,429789992,2533593,408300493,18955906,18625,9.13,0
2023-11-26,4980,8,4731,429794973,2533601,408305224,18956146,64383,10.93,0
2023-11-27,0,0,0,429794973,2533601,408305224,18956146,0,,0
2023-11-28,0,0,0,429794973,2533601,408305224,18956146,0,,6867
2023-11-29,7506,12,7131,429802479,2533614,408312355,18956509,79622,14.37,145908
2023-11-30,0,0,0,429802479,2533614,408312355,18956509,0,,0
2023-12-01,0,0,0,429802479,2533614,408312355,18956509,0,,0
2023-12-02,6641,11,6308,429809120,2533626,408318664,18956829,50024,10.88,13650
2023-12-03,2781,4,2642,429811902,2533630,408321306,18956964,14183,10.44,0
2023-12-04,2279,3,2165,429814181,2533634,408323472,18957074,27888,13.22,0
2023-12-05,10825,18,10283,429825006,2533653,408333756,18957597,112110,7.99,801
2023-12-06,0,0,0,429825006,2533653,408333756,18957597,0,,39730
2023-12-07,4639,7,4407,429829645,2533661,408338163,18957821,61302,12.18,48681
2023-12-08,285,0,270,429829930,2533661,408338434,18957834,3829,9.12,0
2023-12-09,1342,2,1275,429831273,2533663,408339710,18957899,13229,6.69,0
2023-12-10,7642,12,7260,429838916,2533676,408346970,18958268,63709,10.69,0
2023-12-11,2539,4,2412,429841455,2533681,408349382,18958391,32795,7.04,0
2023-12-12,2691,4,2556,429844146,2533685,408351939,18958521,25604,11.83,15494
2023-12-13,5362,9,5094,429849509,2533694,408357034,18958780,36650,18.03,0
2023-12-14,0,0,0,429849509,2533694,408357034,18958780,0,,0
2023-12-15,0,0,0,429849509,2533694,408357034,18958780,0,,0
2023-12-16,0,0,0,429849509,2533694,408357034,18958780,0,,27484
2023-12-17,0,0,0,429849509,2533694,408357034,18958780,0,,90071
2023-12-18,10281,17,9767,429859790,2533711,408366801,18959277,91277,7.07,0
2023-12-19,0,0,0,429859790,2533711,408366801,18959277,0,,0
2023-12-20,0,0,0,429859790,2533711,408366801,18959277,0,,0
2023-12-21,0,0,0,429859790,2533711,408366801,18959277,0,,784
2023-12-22,1537,2,1460,429861327,2533714,408368261,18959351,8714,16.12,10932
2023-12-23,4078,6,3874,429865406,2533721,408372136,18959549,56177,17.62,0
2023-12-24,4302,7,4087,429869708,2533728,408376223,18959757,38265,8.17,0
2023-12-25,0,0,0,429869708,2533728,408376223,18959757,0,,18375
2023-12-26,0,0,0,429869708,2533728,408376223,18959757,0,,52021
2023-12-27,1412,2,1342,429871121,2533730,408377565,18959825,8005,16.15,0
2023-12-28,0,0,0,429871121,2533730,408377565,18959825,0,,0
2023-12-29,8036,13,7634,429879158,2533743,408385200,18960213,46139,11.78,10690
2023-12-30,2454,4,2332,429881613,2533747,408387532,18960332,21491,11.43,0
2023-12-31,3674,6,3490,429885287,2533753,408391023,18960510,47907,8.92,86558
